CollectionNumber,Species_Code,Spec_Num,Com_Name,Gear_Code,Gear_Description,FishWeight_g,Sex,DateFull,Month,TL_mm,DayOfTheYear,Age_Yrs,Age_Days,Age_FracYrs,AgeMethod,YearClass
19990989,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,11-Oct-99,10,536,284,,,,,
20091355,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,4-Nov-09,11,536,308,,,,,
20130486,A263,71,Sheepshead,014,HOOK & LINE,3166,2,27-Apr-13,4,536,117,,,,,
20130846,A263,1,Sheepshead,014,HOOK & LINE,2784,1,8-Jul-13,7,536,189,,,,,
20140457,A263,33,Sheepshead,014,HOOK & LINE,2916,2,26-Apr-14,4,536,116,,,,,
20150446,A263,18,Sheepshead,014,HOOK & LINE,2686,1,25-Apr-15,4,536,115,,,,,
20160745,A263,13,Sheepshead,014,HOOK & LINE,2878,1,27-Jun-16,6,536,179,,,,,
19880137,A263,7,Sheepshead,014,HOOK & LINE,3045,1,10-Sep-88,9,537,254,,,,,
19900060,A263,4,Sheepshead,014,HOOK & LINE,2935,2,4-Aug-90,8,537,216,,,,,
19970583,A263,6,Sheepshead,150,MARFIN TRAMMEL NET - 150 YD - 14 & 3 IN STR MESH,,,19-Jun-97,6,537,170,,,,,
20030744,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,24-Jun-03,6,537,175,,,,,
20080362,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,21-Mar-08,3,537,81,,,,,
20090558,A263,5,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,14-May-09,5,537,134,,,,,
20131129,A263,3,Sheepshead,014,HOOK & LINE,3160,1,14-Sep-13,9,537,257,,,,,
20061473,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,7-Dec-06,12,538,341,,,,,
20081293,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,31-Oct-08,10,538,305,,,,,
20140457,A263,27,Sheepshead,014,HOOK & LINE,2780,1,26-Apr-14,4,538,116,,,,,
20150446,A263,50,Sheepshead,014,HOOK & LINE,2668,2,25-Apr-15,4,538,115,,,,,
19970567,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,9-Jun-97,6,539,160,,,,,
19990387,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,3-May-99,5,539,123,,,,,
19990465,A263,4,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,19-May-99,5,539,139,,,,,
20010519,A263,7,Sheepshead,014,HOOK & LINE,2988,1,2-Jun-01,6,539,153,,,,,
20020676,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,29-May-02,5,539,149,,,,,
20130585,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,14-May-13,5,539,134,,,,,
20140736,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,1-Jul-14,7,539,182,,,,,
19880073,A263,1,Sheepshead,002,SEMI - BALLOON OTTER TRAWL - 16' A NET,3249,,25-May-88,5,540,146,,,,,
19971064,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,5-Nov-97,11,540,309,,,,,
20020614,A263,1,Sheepshead,014,HOOK & LINE,,1,16-Mar-02,3,540,75,,,,,
20031236,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,8-Oct-03,10,540,281,,,,,
20080279,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,6-Mar-08,3,540,66,,,,,
20091504,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,7-Dec-09,12,540,341,,,,,
20110558,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,6-May-11,5,540,126,,,,,
20130486,A263,53,Sheepshead,014,HOOK & LINE,2520,1,27-Apr-13,4,540,117,,,,,
20130749,A263,4,Sheepshead,014,HOOK & LINE,3026,1,22-Jun-13,6,540,173,,,,,
20150446,A263,32,Sheepshead,014,HOOK & LINE,2922,2,25-Apr-15,4,540,115,,,,,
20151460,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,15-Dec-15,12,540,349,,,,,
19970756,A263,3,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,5-Aug-97,8,541,217,,,,,
20000638,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,20-Jun-00,6,541,172,,,,,
20020479,A263,1,Sheepshead,014,HOOK & LINE,,9,10-Mar-02,3,541,69,,,,,
20071377,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,14-Nov-07,11,541,318,,,,,
20121414,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,1-Nov-12,11,541,306,,,,,
20150446,A263,16,Sheepshead,014,HOOK & LINE,2698,2,25-Apr-15,4,541,115,,,,,
20160610,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,25-May-16,5,541,146,,,,,
20010424,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,10-May-01,5,542,130,,,,,
20030603,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,16-May-03,5,542,136,,,,,
20030818,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,14-Jul-03,7,542,195,,,,,
20050406,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,12-Apr-05,4,542,102,,,,,
20090558,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,14-May-09,5,542,134,,,,,
20151382,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,25-Nov-15,11,542,329,,,,,
20160040,A263,1,Sheepshead,014,HOOK & LINE,2944,2,9-Jan-16,1,542,9,,,,,
19970866,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,5-Sep-97,9,543,248,,,,,
20140863,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,29-Jul-14,7,543,210,,,,,
20160485,A263,33,Sheepshead,014,HOOK & LINE,2600,1,30-Apr-16,4,543,121,,,,,
19860153,A263,2,Sheepshead,014,HOOK & LINE,3304,1,24-Sep-86,9,544,267,,,,,
19970478,A263,1,Sheepshead,150,MARFIN TRAMMEL NET - 150 YD - 14 & 3 IN STR MESH,,,21-May-97,5,544,141,,,,,
19970551,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,5-Jun-97,6,544,156,,,,,
20070829,A263,5,Sheepshead,014,HOOK & LINE,2930,1,14-Jul-07,7,544,195,,,,,
20110558,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,6-May-11,5,544,126,,,,,
20140457,A263,32,Sheepshead,014,HOOK & LINE,2726,2,26-Apr-14,4,544,116,,,,,
20141255,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,27-Oct-14,10,544,300,,,,,
19870409,A263,4,Sheepshead,014,HOOK & LINE,2874,1,17-Oct-87,10,545,290,,,,,
19910426,A263,4,Sheepshead,014,HOOK & LINE,3528,1,27-Oct-91,10,545,300,,,,,
19910426,A263,6,Sheepshead,014,HOOK & LINE,2958,1,27-Oct-91,10,545,300,,,,,
19940519,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,6-Oct-94,10,545,279,,,,,
19970953,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,3-Oct-97,10,545,276,,,,,
19990818,A263,13,Sheepshead,014,HOOK & LINE,3449,1,28-Aug-99,8,545,240,,,,,
20010262,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,28-Mar-01,3,545,87,,,,,
20010639,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,22-Jun-01,6,545,173,,,,,
20020624,A263,3,Sheepshead,014,HOOK & LINE,,1,1-Apr-02,4,545,91,,,,,
20030304,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,7-Mar-03,3,545,66,,,,,
20030467,A263,48,Sheepshead,014,HOOK & LINE,3082,1,26-Apr-03,4,545,116,,,,,
20030467,A263,49,Sheepshead,014,HOOK & LINE,2966,1,26-Apr-03,4,545,116,,,,,
20110809,A263,3,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,5-Jul-11,7,545,186,,,,,
20130649,A263,4,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,28-May-13,5,545,148,,,,,
20130654,A263,9,Sheepshead,014,HOOK & LINE,2700,1,1-Jun-13,6,545,152,,,,,
20131301,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,18-Oct-13,10,545,291,,,,,
20150914,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,17-Aug-15,8,545,229,,,,,
20151154,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,15-Oct-15,10,545,288,,,,,
20151461,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,15-Dec-15,12,545,349,,,,,
19880137,A263,11,Sheepshead,014,HOOK & LINE,3169,1,10-Sep-88,9,546,254,,,,,
19900078,A263,1,Sheepshead,065,SPEAR GUN,3101,2,12-Sep-90,9,546,255,,,,,
19961158,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,26-Nov-96,11,546,331,,,,,
20120054,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,11-Jan-12,1,546,11,,,,,
20001278,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,14-Nov-00,11,547,319,,,,,
20020491,A263,2,Sheepshead,014,HOOK & LINE,,1,17-Apr-02,4,547,107,,,,,
20110881,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,19-Jul-11,7,547,200,,,,,
20120689,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,24-May-12,5,547,145,,,,,
20160329,A263,5,Sheepshead,014,HOOK & LINE,,1,22-Mar-16,3,547,82,,,,,
19880101,A263,1,Sheepshead,014,HOOK & LINE,3317,1,16-Jul-88,7,548,198,,,,,
19900090,A263,19,Sheepshead,014,HOOK & LINE,2732,1,28-Oct-90,10,548,301,,,,,
19950889,A263,3,Sheepshead,014,HOOK & LINE,,1,19-Oct-95,10,548,292,,,,,
19970478,A263,2,Sheepshead,150,MARFIN TRAMMEL NET - 150 YD - 14 & 3 IN STR MESH,,,21-May-97,5,548,141,,,,,
20060163,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,3-Feb-06,2,548,34,,,,,
20091144,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,22-Sep-09,9,548,265,,,,,
20110372,A263,4,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,31-Mar-11,3,548,90,,,,,
20121493,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,16-Nov-12,11,548,321,,,,,
20150446,A263,19,Sheepshead,014,HOOK & LINE,2825,2,25-Apr-15,4,548,115,,,,,
20151152,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,15-Oct-15,10,548,288,,,,,
20160264,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,9-Mar-16,3,548,69,,,,,
19960293,A263,1,Sheepshead,150,MARFIN TRAMMEL NET - 150 YD - 14 & 3 IN STR MESH,,,1-Apr-96,4,549,92,,,,,
20130778,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,26-Jun-13,6,549,177,,,,,
19890065,A263,3,Sheepshead,014,HOOK & LINE,3440,1,9-Sep-89,9,550,252,,,,,
19890065,A263,6,Sheepshead,014,HOOK & LINE,2710,2,9-Sep-89,9,550,252,,,,,
19890065,A263,12,Sheepshead,014,HOOK & LINE,3097,2,9-Sep-89,9,550,252,,,,,
19910343,A263,10,Sheepshead,014,HOOK & LINE,3250,2,3-Aug-91,8,550,215,,,,,
19970583,A263,1,Sheepshead,150,MARFIN TRAMMEL NET - 150 YD - 14 & 3 IN STR MESH,,,19-Jun-97,6,550,170,,,,,
20010235,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,26-Mar-01,3,550,85,,,,,
20051305,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,2-Nov-05,11,550,306,,,,,
20140457,A263,3,Sheepshead,014,HOOK & LINE,3036,1,26-Apr-14,4,550,116,,,,,
20151151,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,15-Oct-15,10,550,288,,,,,
20160661,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,7-Jun-16,6,550,159,,,,,
19860131,A263,1,Sheepshead,002,SEMI - BALLOON OTTER TRAWL - 16' A NET,3275,2,27-Aug-86,8,551,239,,,,,
19980404,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,19-May-98,5,552,139,,,,,
20000434,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,5-May-00,5,552,126,,,,,
20051186,A263,3,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,7-Oct-05,10,552,280,,,,,
20081208,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,14-Oct-08,10,552,288,,,,,
20130486,A263,20,Sheepshead,014,HOOK & LINE,3420,1,27-Apr-13,4,552,117,,,,,
19850065,A263,2,Sheepshead,014,HOOK & LINE,3500,1,7-Sep-85,9,553,250,,,,,
19970781,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,18-Aug-97,8,553,230,,,,,
20061156,A263,3,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,22-Sep-06,9,553,265,,,,,
20160773,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,7-Jul-16,7,553,189,,,,,
20050292,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,14-Mar-05,3,554,73,,,,,
20101448,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,10-Nov-10,11,554,314,,,,,
20130436,A263,1,Sheepshead,014,HOOK & LINE,,2,9-Mar-13,3,554,68,,,,,
20130486,A263,2,Sheepshead,014,HOOK & LINE,3160,2,27-Apr-13,4,554,117,,,,,
20130749,A263,3,Sheepshead,014,HOOK & LINE,3350,1,22-Jun-13,6,554,173,,,,,
20131413,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,7-Nov-13,11,554,311,,,,,
20160329,A263,7,Sheepshead,014,HOOK & LINE,,1,22-Mar-16,3,554,82,,,,,
19880194,A263,1,Sheepshead,014,HOOK & LINE,,,13-Sep-88,9,555,257,,,,,
19900060,A263,17,Sheepshead,014,HOOK & LINE,3421,1,4-Aug-90,8,555,216,,,,,
19920356,A263,7,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,,,23-Oct-92,10,555,297,,,,,
20000688,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,6-Jul-00,7,555,188,,,,,
20020608,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,16-May-02,5,555,136,,,,,
20061361,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,7-Nov-06,11,555,311,,,,,
20111371,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,26-Oct-11,10,555,299,,,,,
20131058,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,22-Aug-13,8,555,234,,,,,
20150850,A263,2,Sheepshead,233,75' FALCON TRAWL W/OUT TED,,2,6-May-15,5,555,126,,,,,
20151469,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,15-Dec-15,12,555,349,,,,,
19860182,A263,1,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,3385,2,4-Nov-86,11,556,308,,,,,
19890076,A263,1,Sheepshead,233,75' FALCON TRAWL W/OUT TED,,1,27-Oct-89,10,557,300,,,,,
20020492,A263,1,Sheepshead,014,HOOK & LINE,,1,16-Apr-02,4,557,106,,,,,
20030761,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,27-Jun-03,6,557,178,,,,,
20131401,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,6-Nov-13,11,557,310,,,,,
20140767,A263,5,Sheepshead,014,HOOK & LINE,3584,1,12-Jul-14,7,557,193,,,,,
20160610,A263,4,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,25-May-16,5,557,146,,,,,
19850034,A263,5,Sheepshead,014,HOOK & LINE,3612,2,16-Jun-85,6,558,167,,,,,
19860155,A263,3,Sheepshead,014,HOOK & LINE,3487,2,26-Sep-86,9,558,269,,,,,
19890056,A263,6,Sheepshead,014,HOOK & LINE,3592,2,5-Aug-89,8,558,217,,,,,
19890065,A263,15,Sheepshead,014,HOOK & LINE,3548,2,9-Sep-89,9,558,252,,,,,
20020476,A263,3,Sheepshead,014,HOOK & LINE,,1,2-Apr-02,4,558,92,,,,,
20020478,A263,1,Sheepshead,014,HOOK & LINE,,2,2-Apr-02,4,558,92,,,,,
20020624,A263,1,Sheepshead,014,HOOK & LINE,,1,1-Apr-02,4,558,91,,,,,
20031035,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,28-Aug-03,8,558,240,,,,,
20091008,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,21-Aug-09,8,558,233,,,,,
20101448,A263,3,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,10-Nov-10,11,558,314,,,,,
20110809,A263,4,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,5-Jul-11,7,558,186,,,,,
20151290,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,16-Nov-15,11,558,320,,,,,
20160485,A263,17,Sheepshead,014,HOOK & LINE,2866,2,30-Apr-16,4,558,121,,,,,
20011482,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,19-Dec-01,12,559,353,,,,,
20061302,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,25-Oct-06,10,559,298,,,,,
20130673,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,6-Jun-13,6,559,157,,,,,
20160610,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,25-May-16,5,559,146,,,,,
19870077,A263,1,Sheepshead,014,HOOK & LINE,6675,1,2-Aug-87,8,560,214,,,,,
19880137,A263,21,Sheepshead,014,HOOK & LINE,3745,1,10-Sep-88,9,560,254,,,,,
19890065,A263,4,Sheepshead,014,HOOK & LINE,3561,2,9-Sep-89,9,560,252,,,,,
19990521,A263,8,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,3-Jun-99,6,560,154,,,,,
20020227,A263,1,Sheepshead,014,HOOK & LINE,,2,18-Jan-02,1,560,18,,,,,
20020482,A263,41,Sheepshead,014,HOOK & LINE,3183,1,20-Apr-02,4,560,110,,,,,
20020621,A263,1,Sheepshead,014,HOOK & LINE,,2,25-Mar-02,3,560,84,,,,,
20021239,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,10-Sep-02,9,560,253,,,,,
20030467,A263,38,Sheepshead,014,HOOK & LINE,3674,2,26-Apr-03,4,560,116,,,,,
20111504,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,15-Nov-11,11,560,319,,,,,
20141162,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,7-Oct-14,10,560,280,,,,,
20150446,A263,39,Sheepshead,014,HOOK & LINE,3280,2,25-Apr-15,4,560,115,,,,,
20150446,A263,55,Sheepshead,014,HOOK & LINE,3302,1,25-Apr-15,4,560,115,,,,,
20001127,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,16-Oct-00,10,561,290,,,,,
20060881,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,27-Jul-06,7,561,208,,,,,
20091144,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,22-Sep-09,9,561,265,,,,,
20160263,A263,3,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,9-Mar-16,3,561,69,,,,,
19860153,A263,1,Sheepshead,014,HOOK & LINE,3402,2,24-Sep-86,9,562,267,,,,,
19920356,A263,8,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,,,23-Oct-92,10,562,297,,,,,
20030467,A263,42,Sheepshead,014,HOOK & LINE,2824,2,26-Apr-03,4,562,116,,,,,
20031424,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,14-Nov-03,11,562,318,,,,,
20051464,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,6-Dec-05,12,562,340,,,,,
20130749,A263,1,Sheepshead,014,HOOK & LINE,3632,1,22-Jun-13,6,562,173,,,,,
19860155,A263,2,Sheepshead,014,HOOK & LINE,3148,2,26-Sep-86,9,563,269,,,,,
19890065,A263,11,Sheepshead,014,HOOK & LINE,3417,2,9-Sep-89,9,563,252,,,,,
19910243,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,3213,2,3-Jun-91,6,563,154,,,,,
20020477,A263,5,Sheepshead,014,HOOK & LINE,,9,2-Apr-02,4,563,92,,,,,
20020482,A263,9,Sheepshead,014,HOOK & LINE,2988,2,20-Apr-02,4,563,110,,,,,
20030744,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,24-Jun-03,6,563,175,,,,,
20040743,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,1-Jul-04,7,563,183,,,,,
20071546,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,13-Dec-07,12,563,347,,,,,
20110372,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,31-Mar-11,3,563,90,,,,,
20160801,A263,2,Sheepshead,014,HOOK & LINE,3484,2,16-Jul-16,7,563,198,,,,,
19940519,A263,3,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,6-Oct-94,10,564,279,,,,,
20091350,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,4-Nov-09,11,564,308,,,,,
20141561,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,23-Dec-14,12,564,357,,,,,
20160128,A263,8,Sheepshead,014,HOOK & LINE,,2,31-Jan-16,1,564,31,,,,,
19860155,A263,1,Sheepshead,014,HOOK & LINE,3465,1,26-Sep-86,9,565,269,,,,,
19870299,A263,3,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,3941,2,8-Sep-87,9,565,251,,,,,
19991193,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,23-Nov-99,11,565,327,,,,,
20050366,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,7-Apr-05,4,565,97,,,,,
20071377,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,14-Nov-07,11,565,318,,,,,
20140991,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,28-Aug-14,8,565,240,,,,,
20160679,A263,3,Sheepshead,014,HOOK & LINE,3596,1,11-Jun-16,6,565,163,,,,,
19910372,A263,13,Sheepshead,014,HOOK & LINE,3946,1,7-Sep-91,9,566,250,,,,,
20060163,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,3-Feb-06,2,566,34,,,,,
